Month,Region,Channel,Category,Product,UnitsSold,UnitPrice,Revenue,Cost,Profit,StockoutFlag
2024-03,Ibadan,Supermarket,Personal Care,Shampoo 200ml,27,947.6025719388914,25585.27,18174.69,7410.58,0
2024-03,Ibadan,Open Market/Kiosk,Personal Care,Shampoo 200ml,39,327.0182031456027,12753.71,9475.61,3278.1,0
2024-03,Ibadan,Convenience Store,Personal Care,Shampoo 200ml,20,1155.5345693380118,23110.69,14629.45,8481.24,0
2024-03,Ibadan,Online,Personal Care,Shampoo 200ml,22,717.8985703156375,15793.77,9548.51,6245.26,0
2024-03,Ibadan,Supermarket,Household,Detergent 1kg,38,1262.6058971552875,47979.02,33987.94,13991.08,0
2024-03,Ibadan,Open Market/Kiosk,Household,Detergent 1kg,31,838.9444972531345,26007.28,16485.55,9521.73,0
2024-03,Ibadan,Convenience Store,Household,Detergent 1kg,22,717.830718323341,15792.28,11693.94,4098.34,0
2024-03,Ibadan,Online,Household,Detergent 1kg,13,559.1816997501719,7269.36,4604.39,2664.97,0
2024-03,Ibadan,Supermarket,Household,Bleach 500ml,45,1063.0882854934353,47838.97,35432.64,12406.33,0
2024-03,Ibadan,Open Market/Kiosk,Household,Bleach 500ml,52,857.3646682761014,44582.96,31496.56,13086.4,1
2024-03,Ibadan,Convenience Store,Household,Bleach 500ml,20,1127.0712027146433,22541.42,15152.14,7389.28,0
2024-03,Ibadan,Online,Household,Bleach 500ml,17,790.644940428288,13440.96,8889.58,4551.38,0
2024-03,Ibadan,Supermarket,Household,Air Freshener,26,1425.9102890752845,37073.67,25911.66,11162.01,0
2024-03,Ibadan,Open Market/Kiosk,Household,Air Freshener,56,1339.3433093159979,75003.23,48050.41,26952.82,0
2024-03,Ibadan,Convenience Store,Household,Air Freshener,15,655.0455752711332,9825.68,6725.37,3100.31,0
2024-03,Ibadan,Online,Household,Air Freshener,11,1201.3180401144514,13214.5,9819.54,3394.96,0
2024-03,Ibadan,Supermarket,Dairy,Milk 1L,51,873.9458482673591,44571.24,31279.3,13291.94,0
2024-03,Ibadan,Open Market/Kiosk,Dairy,Milk 1L,56,696.5190869005348,39005.07,28036.3,10968.77,0
2024-03,Ibadan,Convenience Store,Dairy,Milk 1L,22,842.0167048314668,18524.37,13466.9,5057.47,0
2024-03,Ibadan,Online,Dairy,Milk 1L,11,828.6966621237882,9115.66,5994.39,3121.27,0
2024-03,Ibadan,Supermarket,Dairy,Yogurt 200ml,41,315.34473314969335,12929.13,8719.83,4209.3,0
2024-03,Ibadan,Open Market/Kiosk,Dairy,Yogurt 200ml,39,542.6723757728148,21164.22,13331.49,7832.73,0
2024-03,Ibadan,Convenience Store,Dairy,Yogurt 200ml,23,334.3090676935175,7689.11,5136.81,2552.3,0
2024-03,Ibadan,Online,Dairy,Yogurt 200ml,19,437.96586500668803,8321.35,5379.46,2941.89,0
2024-03,Ibadan,Supermarket,Dairy,Butter 250g,40,301.86293036210026,12074.52,8001.73,4072.79,1
2024-03,Ibadan,Open Market/Kiosk,Dairy,Butter 250g,52,393.9756830550043,20486.74,13865.5,6621.24,0
2024-03,Ibadan,Convenience Store,Dairy,Butter 250g,31,314.0215170916121,9734.67,6227.94,3506.73,0
2024-03,Ibadan,Online,Dairy,Butter 250g,20,478.38135752570236,9567.63,6120.7,3446.93,0
2024-04,Lagos,Supermarket,Beverages,Cola 50cl,62,169.98637541088192,10539.16,6654.94,3884.22,0
2024-04,Lagos,Open Market/Kiosk,Beverages,Cola 50cl,54,338.4601875802414,18276.85,12873.33,5403.52,0
2024-04,Lagos,Convenience Store,Beverages,Cola 50cl,35,192.25258338763928,6728.84,4717.59,2011.25,0
2024-04,Lagos,Online,Beverages,Cola 50cl,21,349.6842467847548,7343.37,4529.81,2813.56,0
2024-04,Lagos,Supermarket,Beverages,Malt Drink 33cl,49,307.62378798904376,15073.57,10220.07,4853.5,0
2024-04,Lagos,Open Market/Kiosk,Beverages,Malt Drink 33cl,53,251.03280365866294,13304.74,9541.07,3763.67,0
2024-04,Lagos,Convenience Store,Beverages,Malt Drink 33cl,30,231.88958752546182,6956.69,4777.24,2179.45,0
2024-04,Lagos,Online,Beverages,Malt Drink 33cl,31,203.19481293082242,6299.04,4001.85,2297.19,0
2024-04,Lagos,Supermarket,Beverages,Bottled Water 75cl,35,242.11320151245116,8473.96,5796.05,2677.91,0
2024-04,Lagos,Open Market/Kiosk,Beverages,Bottled Water 75cl,42,256.9601953838336,10792.33,7695.91,3096.42,0
2024-04,Lagos,Convenience Store,Beverages,Bottled Water 75cl,40,202.88085958592907,8115.23,5578.81,2536.42,0
2024-04,Lagos,Online,Beverages,Bottled Water 75cl,29,318.8419171552464,9246.42,6520.31,2726.11,0
2024-04,Lagos,Supermarket,Snacks,Biscuit Pack,54,100.27175057382706,5414.67,3441.71,1972.96,0
2024-04,Lagos,Open Market/Kiosk,Snacks,Biscuit Pack,81,196.95821959730085,15953.62,9922.45,6031.17,0
2024-04,Lagos,Convenience Store,Snacks,Biscuit Pack,43,298.94434881994675,12854.61,9131.23,3723.38,0
2024-04,Lagos,Online,Snacks,Biscuit Pack,23,365.199333061356,8399.58,6273.04,2126.54,0
2024-04,Lagos,Supermarket,Snacks,Chips 45g,36,284.2551171953618,10233.18,6148.55,4084.63,0
2024-04,Lagos,Open Market/Kiosk,Snacks,Chips 45g,47,204.54339273869658,9613.54,6482.39,3131.15,0
2024-04,Lagos,Convenience Store,Snacks,Chips 45g,55,267.0533239403687,14687.93,9007.79,5680.14,0
2024-04,Lagos,Online,Snacks,Chips 45g,22,122.76149236721426,2700.75,1810.62,890.13,0
2024-04,Lagos,Supermarket,Snacks,Chocolate Bar,48,381.7326094930722,18323.17,13442.31,4880.86,0
2024-04,Lagos,Open Market/Kiosk,Snacks,Chocolate Bar,41,225.51500131398146,9246.12,5594.53,3651.59,0
2024-04,Lagos,Convenience Store,Snacks,Chocolate Bar,29,200.240923562852,5806.99,3893.8,1913.19,1
2024-04,Lagos,Online,Snacks,Chocolate Bar,21,293.5833265970689,6165.25,4343.81,1821.44,0
2024-04,Lagos,Supermarket,Personal Care,Soap Bar,72,606.2474840106278,43649.82,29438.59,14211.23,0
2024-04,Lagos,Open Market/Kiosk,Personal Care,Soap Bar,44,603.5139757522579,26554.61,16135.33,10419.28,0
2024-04,Lagos,Convenience Store,Personal Care,Soap Bar,27,1023.7826165680029,27642.13,18059.8,9582.33,0
2024-04,Lagos,Online,Personal Care,Soap Bar,28,637.9487598186481,17862.57,11365.7,6496.87,0
2024-04,Lagos,Supermarket,Personal Care,Toothpaste 100g,47,744.15826439454,34975.44,24656.18,10319.26,0
2024-04,Lagos,Open Market/Kiosk,Personal Care,Toothpaste 100g,103,1144.8748994518496,117922.11,78574.26,39347.85,0
2024-04,Lagos,Convenience Store,Personal Care,Toothpaste 100g,34,1084.9840760990055,36889.46,23009.29,13880.17,0
2024-04,Lagos,Online,Personal Care,Toothpaste 100g,15,316.67211907136027,4750.08,3194.61,1555.47,0
2024-04,Lagos,Supermarket,Personal Care,Shampoo 200ml,45,777.6755421493281,34995.4,22505.53,12489.87,0
2024-04,Lagos,Open Market/Kiosk,Personal Care,Shampoo 200ml,55,476.01358239137073,26180.75,17908.58,8272.17,0
2024-04,Lagos,Convenience Store,Personal Care,Shampoo 200ml,30,497.3657542543476,14920.97,9971.65,4949.32,0
2024-04,Lagos,Online,Personal Care,Shampoo 200ml,21,361.8758568798096,7599.39,5139.06,2460.33,0
2024-04,Lagos,Supermarket,Household,Detergent 1kg,50,821.411576949643,41070.58,30600.95,10469.63,0
2024-04,Lagos,Open Market/Kiosk,Household,Detergent 1kg,57,985.18715009786,56155.67,40269.79,15885.88,0
2024-04,Lagos,Convenience Store,Household,Detergent 1kg,39,787.6760046927257,30719.36,19298.09,11421.27,0
2024-04,Lagos,Online,Household,Detergent 1kg,20,586.6757630707694,11733.52,8395.49,3338.03,0
2024-04,Lagos,Supermarket,Household,Bleach 500ml,47,604.7815393206772,28424.73,17644.84,10779.89,0
2024-04,Lagos,Open Market/Kiosk,Household,Bleach 500ml,71,742.9554114855241,52749.83,31723.84,21025.99,0
2024-04,Lagos,Convenience Store,Household,Bleach 500ml,40,439.6411152491062,17585.64,11461.92,6123.72,0
2024-04,Lagos,Online,Household,Bleach 500ml,20,617.1441071035968,12342.88,9118.79,3224.09,0
2024-04,Lagos,Supermarket,Household,Air Freshener,71,1242.6284894712262,88226.62,55260.21,32966.41,0
2024-04,Lagos,Open Market/Kiosk,Household,Air Freshener,76,801.768621776909,60934.42,42918.92,18015.5,1
2024-04,Lagos,Convenience Store,Household,Air Freshener,30,678.1404766388147,20344.21,12252.18,8092.03,0
2024-04,Lagos,Online,Household,Air Freshener,30,1263.3712817265737,37901.14,23484.55,14416.59,0
2024-04,Lagos,Supermarket,Dairy,Milk 1L,63,788.3778171303924,49667.8,31677.03,17990.77,0
2024-04,Lagos,Open Market/Kiosk,Dairy,Milk 1L,94,738.3275260095348,69402.79,48705.32,20697.47,0
2024-04,Lagos,Convenience Store,Dairy,Milk 1L,38,832.0182622762424,31616.69,19740.99,11875.7,1
2024-04,Lagos,Online,Dairy,Milk 1L,23,894.5362531817084,20574.33,13252.05,7322.28,0
2024-04,Lagos,Supermarket,Dairy,Yogurt 200ml,50,882.3813531020016,44119.07,26840.29,17278.78,0
2024-04,Lagos,Open Market/Kiosk,Dairy,Yogurt 200ml,57,589.039683444229,33575.26,24845.41,8729.85,0
2024-04,Lagos,Convenience Store,Dairy,Yogurt 200ml,40,585.9438990274244,23437.76,14988.55,8449.21,0
2024-04,Lagos,Online,Dairy,Yogurt 200ml,19,617.7385167459786,11737.03,7685.62,4051.41,1
2024-04,Lagos,Supermarket,Dairy,Butter 250g,50,315.1568906739344,15757.84,11151.26,4606.58,0
2024-04,Lagos,Open Market/Kiosk,Dairy,Butter 250g,54,504.46182471711023,27240.94,19797.15,7443.79,0
2024-04,Lagos,Convenience Store,Dairy,Butter 250g,28,860.0043380377781,24080.12,14890.61,9189.51,0
2024-04,Lagos,Online,Dairy,Butter 250g,23,899.6783733105358,20692.6,15008.02,5684.58,0
2024-04,Abuja,Supermarket,Beverages,Cola 50cl,43,150.62433027128193,6476.85,4735.72,1741.13,0
2024-04,Abuja,Open Market/Kiosk,Beverages,Cola 50cl,49,282.26762276724253,13831.11,9359.73,4471.38,0
2024-04,Abuja,Convenience Store,Beverages,Cola 50cl,30,200.26153742843135,6007.85,4205.71,1802.14,0
2024-04,Abuja,Online,Beverages,Cola 50cl,20,259.99579727677286,5199.92,3704.65,1495.27,0
2024-04,Abuja,Supermarket,Beverages,Malt Drink 33cl,59,187.24898765995493,11047.69,7215.09,3832.6,0
2024-04,Abuja,Open Market/Kiosk,Beverages,Malt Drink 33cl,58,261.6463500559322,15175.49,10130.51,5044.98,0
2024-04,Abuja,Convenience Store,Beverages,Malt Drink 33cl,24,321.5311976483655,7716.75,5062.54,2654.21,0
2024-04,Abuja,Online,Beverages,Malt Drink 33cl,16,323.14019846480073,5170.24,3789.33,1380.91,0
2024-04,Abuja,Supermarket,Beverages,Bottled Water 75cl,58,152.81593265657813,8863.32,5553.37,3309.95,0
2024-04,Abuja,Open Market/Kiosk,Beverages,Bottled Water 75cl,75,180.4295773839033,13532.22,8130.17,5402.05,1
2024-04,Abuja,Convenience Store,Beverages,Bottled Water 75cl,43,208.30338563023847,8957.05,5676.39,3280.66,0
2024-04,Abuja,Online,Beverages,Bottled Water 75cl,19,150.18860850549805,2853.58,2098.99,754.59,0
2024-04,Abuja,Supermarket,Snacks,Biscuit Pack,42,258.0306721808476,10837.29,7450.41,3386.88,0
2024-04,Abuja,Open Market/Kiosk,Snacks,Biscuit Pack,46,251.07306890157744,11549.36,8030.72,3518.64,0
2024-04,Abuja,Convenience Store,Snacks,Biscuit Pack,19,276.53006692492744,5254.07,3177.71,2076.36,0
2024-04,Abuja,Online,Snacks,Biscuit Pack,25,166.3829773198552,4159.57,3012.31,1147.26,0
2024-04,Abuja,Supermarket,Snacks,Chips 45g,38,391.6287979636933,14881.89,10498.5,4383.39,0
2024-04,Abuja,Open Market/Kiosk,Snacks,Chips 45g,41,178.86421059679782,7333.43,4503.73,2829.7,0
2024-04,Abuja,Convenience Store,Snacks,Chips 45g,18,106.15327579611736,1910.76,1167.37,743.39,0
2024-04,Abuja,Online,Snacks,Chips 45g,21,398.05046811871244,8359.06,5064.9,3294.16,0
2024-04,Abuja,Supermarket,Snacks,Chocolate Bar,35,109.55702875847803,3834.5,2660.14,1174.36,0
2024-04,Abuja,Open Market/Kiosk,Snacks,Chocolate Bar,72,366.6079644354395,26395.77,18987.46,7408.31,0
2024-04,Abuja,Convenience Store,Snacks,Chocolate Bar,34,266.059265607155,9046.02,6669.83,2376.19,0
2024-04,Abuja,Online,Snacks,Chocolate Bar,19,255.66685949532442,4857.67,3048.92,1808.75,0
2024-04,Abuja,Supermarket,Personal Care,Soap Bar,54,723.450647180714,39066.33,27190.45,11875.88,0
2024-04,Abuja,Open Market/Kiosk,Personal Care,Soap Bar,45,1099.7784024266596,49490.03,35019.9,14470.13,0
2024-04,Abuja,Convenience Store,Personal Care,Soap Bar,27,589.316230153024,15911.54,11428.99,4482.55,0
2024-04,Abuja,Online,Personal Care,Soap Bar,19,583.5508469468394,11087.47,7781.65,3305.82,0
2024-04,Abuja,Supermarket,Personal Care,Toothpaste 100g,45,1011.3667282946892,45511.5,30806.22,14705.28,0
2024-04,Abuja,Open Market/Kiosk,Personal Care,Toothpaste 100g,74,599.4056878772915,44356.02,30247.03,14108.99,0
2024-04,Abuja,Convenience Store,Personal Care,Toothpaste 100g,27,1008.5932537116557,27232.02,19194.6,8037.42,0
2024-04,Abuja,Online,Personal Care,Toothpaste 100g,27,375.6015430685631,10141.24,7102.54,3038.7,1
2024-04,Abuja,Supermarket,Personal Care,Shampoo 200ml,50,706.2030526386875,35310.15,26372.77,8937.38,0
2024-04,Abuja,Open Market/Kiosk,Personal Care,Shampoo 200ml,72,687.3797172791701,49491.34,36565.66,12925.68,0
2024-04,Abuja,Convenience Store,Personal Care,Shampoo 200ml,22,429.3224465355605,9445.09,6115.6,3329.49,0
2024-04,Abuja,Online,Personal Care,Shampoo 200ml,17,1038.5646540771331,17655.6,11278.18,6377.42,0
2024-04,Abuja,Supermarket,Household,Detergent 1kg,69,1448.7794072336187,99965.78,70614.91,29350.87,0
2024-04,Abuja,Open Market/Kiosk,Household,Detergent 1kg,58,1451.1835177594917,84168.64,53022.81,31145.83,0
2024-04,Abuja,Convenience Store,Household,Detergent 1kg,30,497.9034957809476,14937.1,9335.12,5601.98,0
2024-04,Abuja,Online,Household,Detergent 1kg,15,556.2677703873685,8344.02,6139.21,2204.81,0
2024-04,Abuja,Supermarket,Household,Bleach 500ml,44,517.5717125957345,22773.16,15151.57,7621.59,0
2024-04,Abuja,Open Market/Kiosk,Household,Bleach 500ml,45,1453.4298222898706,65404.34,39263.61,26140.73,0
2024-04,Abuja,Convenience Store,Household,Bleach 500ml,40,953.5511799247294,38142.05,28592.31,9549.74,0
2024-04,Abuja,Online,Household,Bleach 500ml,19,679.639611973357,12913.15,9478.47,3434.68,0
2024-04,Abuja,Supermarket,Household,Air Freshener,59,955.8652366694683,56396.05,38089.66,18306.39,0
2024-04,Abuja,Open Market/Kiosk,Household,Air Freshener,33,696.1974667357284,22974.52,15887.5,7087.02,0
2024-04,Abuja,Convenience Store,Household,Air Freshener,34,860.0904889928333,29243.08,18367.92,10875.16,0
2024-04,Abuja,Online,Household,Air Freshener,24,513.9342227133166,12334.42,7683.27,4651.15,0
2024-04,Abuja,Supermarket,Dairy,Milk 1L,58,473.8782300411724,27484.94,19351.08,8133.86,0
2024-04,Abuja,Open Market/Kiosk,Dairy,Milk 1L,43,869.119345282311,37372.13,27103.97,10268.16,0
2024-04,Abuja,Convenience Store,Dairy,Milk 1L,32,591.4128021398174,18925.21,14120.19,4805.02,0
2024-04,Abuja,Online,Dairy,Milk 1L,15,804.4588133421516,12066.88,8698.88,3368.0,0
2024-04,Abuja,Supermarket,Dairy,Yogurt 200ml,43,701.5366242380223,30166.07,21581.49,8584.58,0
2024-04,Abuja,Open Market/Kiosk,Dairy,Yogurt 200ml,46,358.25463258597085,16479.71,11194.58,5285.13,0
2024-04,Abuja,Convenience Store,Dairy,Yogurt 200ml,20,530.626335497852,10612.53,7088.64,3523.89,0
2024-04,Abuja,Online,Dairy,Yogurt 200ml,17,571.1817317418258,9710.09,6729.5,2980.59,0
2024-04,Abuja,Supermarket,Dairy,Butter 250g,50,746.7596535540471,37337.98,25665.5,11672.48,0
2024-04,Abuja,Open Market/Kiosk,Dairy,Butter 250g,75,528.0963709075844,39607.23,25728.66,13878.57,0
2024-04,Abuja,Convenience Store,Dairy,Butter 250g,25,516.1559822277052,12903.9,9587.09,3316.81,0
2024-04,Abuja,Online,Dairy,Butter 250g,17,581.4284663336466,9884.28,6085.98,3798.3,0
2024-04,Port Harcourt,Supermarket,Beverages,Cola 50cl,21,291.022629327799,6111.48,4244.43,1867.05,0
2024-04,Port Harcourt,Open Market/Kiosk,Beverages,Cola 50cl,52,330.19269920775275,17170.02,11357.55,5812.47,1
2024-04,Port Harcourt,Convenience Store,Beverages,Cola 50cl,29,214.34740597165558,6216.07,4453.91,1762.16,0
2024-04,Port Harcourt,Online,Beverages,Cola 50cl,21,290.0376518588106,6090.79,3831.44,2259.35,0
2024-04,Port Harcourt,Supermarket,Beverages,Malt Drink 33cl,41,324.23740927006355,13293.73,8255.54,5038.19,0
2024-04,Port Harcourt,Open Market/Kiosk,Beverages,Malt Drink 33cl,56,324.8593120444349,18192.12,12592.87,5599.25,0
2024-04,Port Harcourt,Convenience Store,Beverages,Malt Drink 33cl,29,254.9376824186955,7393.19,4839.61,2553.58,1
2024-04,Port Harcourt,Online,Beverages,Malt Drink 33cl,20,203.10883696064826,4062.18,2567.98,1494.2,0
2024-04,Port Harcourt,Supermarket,Beverages,Bottled Water 75cl,45,336.9116145086564,15161.02,10166.61,4994.41,0
2024-04,Port Harcourt,Open Market/Kiosk,Beverages,Bottled Water 75cl,61,177.8375605515974,10848.09,7987.81,2860.28,0
2024-04,Port Harcourt,Convenience Store,Beverages,Bottled Water 75cl,17,304.3610936956469,5174.14,3473.86,1700.28,1
2024-04,Port Harcourt,Online,Beverages,Bottled Water 75cl,15,209.56946967200435,3143.54,2228.18,915.36,0
2024-04,Port Harcourt,Supermarket,Snacks,Biscuit Pack,69,390.3579772244248,26934.7,16905.71,10028.99,0
2024-04,Port Harcourt,Open Market/Kiosk,Snacks,Biscuit Pack,38,298.65576571355007,11348.92,8409.85,2939.07,0
2024-04,Port Harcourt,Convenience Store,Snacks,Biscuit Pack,39,103.34637619354915,4030.51,2726.04,1304.47,0
2024-04,Port Harcourt,Online,Snacks,Biscuit Pack,18,153.11243231797192,2756.02,1966.37,789.65,0
2024-04,Port Harcourt,Supermarket,Snacks,Chips 45g,44,167.42501145320725,7366.7,4673.05,2693.65,0
2024-04,Port Harcourt,Open Market/Kiosk,Snacks,Chips 45g,56,235.3228215474579,13178.08,9009.39,4168.69,0
2024-04,Port Harcourt,Convenience Store,Snacks,Chips 45g,19,201.72628397880402,3832.8,2705.02,1127.78,0
2024-04,Port Harcourt,Online,Snacks,Chips 45g,22,244.73544111433526,5384.18,3580.77,1803.41,0
2024-04,Port Harcourt,Supermarket,Snacks,Chocolate Bar,29,338.24881265128283,9809.22,7234.76,2574.46,0
2024-04,Port Harcourt,Open Market/Kiosk,Snacks,Chocolate Bar,44,314.83829214302125,13852.88,10014.25,3838.63,0
2024-04,Port Harcourt,Convenience Store,Snacks,Chocolate Bar,22,329.09410975696596,7240.07,4416.58,2823.49,1
2024-04,Port Harcourt,Online,Snacks,Chocolate Bar,18,293.3097101477702,5279.57,3726.55,1553.02,0
2024-04,Port Harcourt,Supermarket,Personal Care,Soap Bar,40,349.6958640753651,13987.83,9856.09,4131.74,0
2024-04,Port Harcourt,Open Market/Kiosk,Personal Care,Soap Bar,48,529.8854529414814,25434.5,17454.25,7980.25,0
2024-04,Port Harcourt,Convenience Store,Personal Care,Soap Bar,38,562.4190926181888,21371.93,14706.29,6665.64,0
2024-04,Port Harcourt,Online,Personal Care,Soap Bar,24,1014.2320774820912,24341.57,17192.68,7148.89,0
2024-04,Port Harcourt,Supermarket,Personal Care,Toothpaste 100g,60,755.8510809332328,45351.06,27473.8,17877.26,0
2024-04,Port Harcourt,Open Market/Kiosk,Personal Care,Toothpaste 100g,35,552.7949457608397,19347.82,12913.87,6433.95,0
2024-04,Port Harcourt,Convenience Store,Personal Care,Toothpaste 100g,25,925.0877766335466,23127.19,16718.29,6408.9,0
2024-04,Port Harcourt,Online,Personal Care,Toothpaste 100g,26,437.5984040831984,11377.56,7044.74,4332.82,0
2024-04,Port Harcourt,Supermarket,Personal Care,Shampoo 200ml,47,670.6038247371971,31518.38,22892.58,8625.8,0
2024-04,Port Harcourt,Open Market/Kiosk,Personal Care,Shampoo 200ml,43,547.4175037340167,23538.95,15270.27,8268.68,0
2024-04,Port Harcourt,Convenience Store,Personal Care,Shampoo 200ml,40,1085.6538573681019,43426.15,27416.38,16009.77,0
2024-04,Port Harcourt,Online,Personal Care,Shampoo 200ml,22,318.25197639067795,7001.54,4527.59,2473.95,0
2024-04,Port Harcourt,Supermarket,Household,Detergent 1kg,27,588.6749631659056,15894.22,10069.18,5825.04,0
2024-04,Port Harcourt,Open Market/Kiosk,Household,Detergent 1kg,46,933.9096083250055,42959.84,31520.42,11439.42,0
2024-04,Port Harcourt,Convenience Store,Household,Detergent 1kg,25,671.2791649597414,16781.98,11932.36,4849.62,0
2024-04,Port Harcourt,Online,Household,Detergent 1kg,24,1366.5673422086834,32797.62,21153.9,11643.72,0
2024-04,Port Harcourt,Supermarket,Household,Bleach 500ml,26,1334.1410591635154,34687.67,25341.48,9346.19,0
2024-04,Port Harcourt,Open Market/Kiosk,Household,Bleach 500ml,53,1050.3671963256756,55669.46,33838.81,21830.65,1
2024-04,Port Harcourt,Convenience Store,Household,Bleach 500ml,34,1456.2775577215814,49513.44,36206.53,13306.91,1
2024-04,Port Harcourt,Online,Household,Bleach 500ml,19,906.3596832556161,17220.83,10718.38,6502.45,0
2024-04,Port Harcourt,Supermarket,Household,Air Freshener,41,1278.6490120260914,52424.61,36239.86,16184.75,0
2024-04,Port Harcourt,Open Market/Kiosk,Household,Air Freshener,64,805.2119583432075,51533.57,31231.49,20302.08,0
2024-04,Port Harcourt,Convenience Store,Household,Air Freshener,19,1487.0238419996715,28253.45,19492.25,8761.2,1
2024-04,Port Harcourt,Online,Household,Air Freshener,16,436.7433072351779,6987.89,4244.23,2743.66,0
2024-04,Port Harcourt,Supermarket,Dairy,Milk 1L,34,595.221124653701,20237.52,13381.72,6855.8,0
2024-04,Port Harcourt,Open Market/Kiosk,Dairy,Milk 1L,47,504.8191976223343,23726.5,17456.52,6269.98,0
2024-04,Port Harcourt,Convenience Store,Dairy,Milk 1L,36,454.4364219359184,16359.71,11534.06,4825.65,0
2024-04,Port Harcourt,Online,Dairy,Milk 1L,18,596.0148916816167,10728.27,6907.33,3820.94,0
2024-04,Port Harcourt,Supermarket,Dairy,Yogurt 200ml,30,593.7233918018982,17811.7,12701.0,5110.7,0
2024-04,Port Harcourt,Open Market/Kiosk,Dairy,Yogurt 200ml,49,509.44207971106846,24962.66,16654.87,8307.79,0
2024-04,Port Harcourt,Convenience Store,Dairy,Yogurt 200ml,30,834.9891299711252,25049.67,17615.58,7434.09,1
2024-04,Port Harcourt,Online,Dairy,Yogurt 200ml,11,805.2740002273949,8858.01,5344.44,3513.57,0
2024-04,Port Harcourt,Supermarket,Dairy,Butter 250g,45,686.868293558947,30909.07,19714.71,11194.36,0
2024-04,Port Harcourt,Open Market/Kiosk,Dairy,Butter 250g,32,716.7040365699711,22934.53,17006.99,5927.54,0
2024-04,Port Harcourt,Convenience Store,Dairy,Butter 250g,41,838.5546498893202,34380.74,24731.34,9649.4,0
2024-04,Port Harcourt,Online,Dairy,Butter 250g,11,654.0592257280888,7194.65,4455.18,2739.47,0
2024-04,Kano,Supermarket,Beverages,Cola 50cl,41,338.2280670291681,13867.35,10195.94,3671.41,0
2024-04,Kano,Open Market/Kiosk,Beverages,Cola 50cl,33,226.75478607112476,7482.91,5428.77,2054.14,0
2024-04,Kano,Convenience Store,Beverages,Cola 50cl,23,238.2575605599887,5479.92,3627.84,1852.08,0
2024-04,Kano,Online,Beverages,Cola 50cl,16,271.9387138748077,4351.02,2955.93,1395.09,0
2024-04,Kano,Supermarket,Beverages,Malt Drink 33cl,28,324.8503753368672,9095.81,6104.71,2991.1,0
2024-04,Kano,Open Market/Kiosk,Beverages,Malt Drink 33cl,38,293.57357022625274,11155.8,6735.11,4420.69,0
2024-04,Kano,Convenience Store,Beverages,Malt Drink 33cl,27,210.52445701637774,5684.16,3985.33,1698.83,0
2024-04,Kano,Online,Beverages,Malt Drink 33cl,16,167.9934557721922,2687.9,1726.3,961.6,0
2024-04,Kano,Supermarket,Beverages,Bottled Water 75cl,34,199.06209959719598,6768.11,5022.56,1745.55,0
2024-04,Kano,Open Market/Kiosk,Beverages,Bottled Water 75cl,41,213.58786594136456,8757.1,5855.96,2901.14,0
2024-04,Kano,Convenience Store,Beverages,Bottled Water 75cl,26,189.5341873748538,4927.89,3662.11,1265.78,0
2024-04,Kano,Online,Beverages,Bottled Water 75cl,13,251.77525028186693,3273.08,2259.46,1013.62,0
2024-04,Kano,Supermarket,Snacks,Biscuit Pack,30,383.5565739278633,11506.7,8348.56,3158.14,0
2024-04,Kano,Open Market/Kiosk,Snacks,Biscuit Pack,60,149.40107875219152,8964.06,6533.7,2430.36,0
2024-04,Kano,Convenience Store,Snacks,Biscuit Pack,22,208.93861314689076,4596.65,2880.25,1716.4,0
2024-04,Kano,Online,Snacks,Biscuit Pack,12,339.7797897879904,4077.36,2905.82,1171.54,0
2024-04,Kano,Supermarket,Snacks,Chips 45g,45,173.22837174778073,7795.28,5085.82,2709.46,1
2024-04,Kano,Open Market/Kiosk,Snacks,Chips 45g,63,375.2574181691044,23641.22,14992.56,8648.66,0
2024-04,Kano,Convenience Store,Snacks,Chips 45g,26,184.69790521958274,4802.15,3594.33,1207.82,0
2024-04,Kano,Online,Snacks,Chips 45g,20,329.08957466414023,6581.79,4094.47,2487.32,0
2024-04,Kano,Supermarket,Snacks,Chocolate Bar,51,157.56301393070703,8035.71,4965.62,3070.09,0
2024-04,Kano,Open Market/Kiosk,Snacks,Chocolate Bar,26,377.66329775866706,9819.25,6928.59,2890.66,0
2024-04,Kano,Convenience Store,Snacks,Chocolate Bar,40,130.06340471515736,5202.54,3271.98,1930.56,0
2024-04,Kano,Online,Snacks,Chocolate Bar,18,366.9897606240044,6605.82,4185.35,2420.47,0
2024-04,Kano,Supermarket,Personal Care,Soap Bar,42,1075.5964558104192,45175.05,27274.24,17900.81,0
2024-04,Kano,Open Market/Kiosk,Personal Care,Soap Bar,49,373.06900834538806,18280.38,12811.12,5469.26,0
2024-04,Kano,Convenience Store,Personal Care,Soap Bar,16,493.93378450701715,7902.94,5575.09,2327.85,0
2024-04,Kano,Online,Personal Care,Soap Bar,14,650.2107086535273,9102.95,5687.8,3415.15,0
2024-04,Kano,Supermarket,Personal Care,Toothpaste 100g,36,564.3087720225926,20315.12,13852.96,6462.16,0
2024-04,Kano,Open Market/Kiosk,Personal Care,Toothpaste 100g,22,1096.046881314477,24113.03,16433.76,7679.27,0
2024-04,Kano,Convenience Store,Personal Care,Toothpaste 100g,27,838.4139838667069,22637.18,16095.16,6542.02,0
2024-04,Kano,Online,Personal Care,Toothpaste 100g,16,316.0906356313363,5057.45,3467.17,1590.28,0
